"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072006","GO:0072006","nephron development","27/1488","161/18805",0.167701863354037,2.11937737928271,4.18128890052496,0.000155543774667605,0.00642653163968384,0.00525939381969598,"MYC/TFAP2B/FOXC1/WWTR1/ASXL1/GATA3/ITGA3/SOX8/IRX1/GLI3/PTCH1/RET/NPNT/GREM1/ERBB4/PLCE1/EDNRA/SULF1/IRX2/FOXC2/SIX2/ANGPT1/PROM1/HOXB7/OSR1/FOXD1/SIX1",27
"GO:0010001","GO:0010001","glial cell differentiation","38/1488","259/18805",0.146718146718147,1.8541900195126,4.05760255621293,0.000159198700692476,0.00648890119869672,0.00531043629355295,"ERBB2/DUSP10/AKT1/GPM6B/NFIA/SOX10/MYCN/SOX8/NAB1/SOX13/GLI3/CDKN2C/LDLR/MXRA8/SRSF1/SOX6/LPAR1/NFIB/FA2H/ERBB3/LYN/PHGDH/METRN/NTRK2/CDK6/CDH2/NDRG1/SOX11/ID4/ARHGEF10/ROR1/EGFR/S100A8/S100A9/ANO1/SOX2/PAX6/SERPINE2",38
"GO:0051225","GO:0051225","spindle assembly","24/1488","136/18805",0.176470588235294,2.2301944971537,4.22058804793793,0.000159313088806588,0.00648890119869672,0.00531043629355295,"AURKB/PLK1/ASPM/CDC20/TPX2/KIF23/GPSM2/BIRC5/CDCA8/RAB11A/NDC80/HAUS6/STIL/MISP/TUBGCP3/NEK2/RANGRF/SKA1/KIF15/NEK6/KIF4A/CHMP4C/PRICKLE1/ARHGEF10",24
"GO:0007051","GO:0007051","spindle organization","32/1488","206/18805",0.155339805825243,1.96314855412882,4.07448148240286,0.000178336381827521,0.00718558611975164,0.00588059459565257,"AURKB/PLK1/PSRC1/ASPM/CDC20/TPX2/KIF23/GPSM2/PLK2/BIRC5/CDCA8/RAB11A/STMN1/NDC80/HAUS6/EFHC1/STIL/TRIM36/NUF2/MISP/TUBGCP3/TTK/AUNIP/NEK2/RANGRF/SKA1/KIF15/NEK6/KIF4A/CHMP4C/PRICKLE1/ARHGEF10",32
"GO:0030879","GO:0030879","mammary gland development","24/1488","137/18805",0.175182481751825,2.21391570520367,4.18013373195847,0.000178920218548578,0.00718558611975164,0.00588059459565257,"AR/XBP1/FGFR2/AKT1/TGFB3/FASN/ZNF703/GATA3/ATP2C2/IQGAP3/ATP7B/MSX2/GLI3/PTCH1/IRS2/TBX3/ERBB4/PRLR/MED1/AREG/SOSTDC1/IGFBP5/IRF6/TGFA",24
"GO:0051338","GO:0051338","regulation of transferase activity","59/1488","463/18805",0.127429805615551,1.61042842379061,3.89845169303315,0.000185171857850041,0.00738501374744989,0.00604380369371661,"ERBB2/DUSP10/RALB/WWTR1/AKT1/CHI3L1/LRP6/UBE2S/PLK1/CDK12/PUM3/PSRC1/CDKN2A/DIPK2A/DSCC1/PTK6/TRAF4/CDC20/TPX2/PRKCH/KIF14/NHERF1/GPRC5A/MIDN/CCDC88A/PIM1/FIRRM/HERC5/CDKN2C/IRS2/RB1/NOX4/TRIB3/FBN1/BLM/CDC25A/GPRC5B/SRCIN1/RASGRP1/LDB2/THY1/LYN/PRLR/DUSP1/UCHL1/MAD2L1/THBS1/LRRK2/GSTP1/CBLC/PTK2/TPD52L1/EGFR/ANGPT1/DEPTOR/EEF1A2/BAG2/TCIM/GHR",59
"GO:0060324","GO:0060324","face development","13/1488","53/18805",0.245283018867925,3.09983008723879,4.48733559305168,0.000189862705362762,0.0074175613394445,0.00607044023948967,"TGFB3/BRAF/COL1A1/ASPH/RARA/CRISPLD1/PAX9/EDNRA/HOXB3/PRICKLE1/MMP2/DLX5/DKK1",13
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","13/1488","53/18805",0.245283018867925,3.09983008723879,4.48733559305168,0.000189862705362762,0.0074175613394445,0.00607044023948967,"CENPF/BUB1/AURKB/PLK1/CDC20/BIRC5/CDCA8/NDC80/NUF2/TTK/SKA1/DUSP1/MAD2L1",13
"GO:1905819","GO:1905819","negative regulation of chromosome separation","13/1488","53/18805",0.245283018867925,3.09983008723879,4.48733559305168,0.000189862705362762,0.0074175613394445,0.00607044023948967,"CENPF/BUB1/AURKB/PLK1/CDC20/BIRC5/CDCA8/NDC80/NUF2/TTK/SKA1/DUSP1/MAD2L1",13
"GO:0000819","GO:0000819","sister chromatid segregation","35/1488","234/18805",0.14957264957265,1.89026456667586,4.01697963986641,0.000194621007950927,0.00754582597148956,0.00617541042416872,"KIF18B/CENPF/BUB1/AURKB/PLK1/NCAPD2/PSRC1/CDC20/CDT1/TPX2/KIF23/KIF14/KIF2C/BIRC5/CDCA8/RAB11A/NDC80/NCAPH/SMC4/NUF2/MISP/RB1/SEH1L/TTK/NEK2/RANGRF/SKA1/KIF15/NEK6/KIF4A/CHMP4C/DUSP1/MAD2L1/PRICKLE1/ARHGEF10",35
"GO:0003151","GO:0003151","outflow tract morphogenesis","17/1488","82/18805",0.207317073170732,2.62002524259114,4.30954328909089,0.000196587710537518,0.00754582597148956,0.00617541042416872,"FOXC1/FGFR2/SEMA3C/MSX2/TBX3/RARA/EDNRA/PRICKLE1/SOX11/SFRP2/FOXC2/NPY1R/HEY2/TGFBR3/RYR1/FOLR1/SIX1",17
"GO:0060562","GO:0060562","epithelial tube morphogenesis","46/1488","337/18805",0.136498516320475,1.72503669314955,3.93690796396137,0.000197087566728789,0.00754582597148956,0.00617541042416872,"FOXA1/AR/RGMA/RHOB/FOXP1/MYC/PRKX/FGFR2/SFRP1/SPRY1/GATA3/MYCN/SOX8/TNC/MTHFD1L/MSX2/IRX1/GLI3/STIL/PTCH1/VANGL2/ADAMTS12/RET/NPNT/TBX3/GREM1/RARA/PRKACB/EDNRA/MED1/MICAL2/AREG/PRICKLE1/IRX2/SLIT2/SOSTDC1/SFRP2/FOXC2/CELSR1/SIX2/HOXB7/OSR1/FOXD1/RDH10/FOLR1/SIX1",46
"GO:0090307","GO:0090307","mitotic spindle assembly","16/1488","75/18805",0.213333333333333,2.69605734767025,4.31412310889676,0.000212108612888319,0.00799548337037563,0.00654340446469885,"AURKB/PLK1/CDC20/TPX2/KIF23/BIRC5/CDCA8/RAB11A/MISP/NEK2/RANGRF/KIF15/KIF4A/CHMP4C/PRICKLE1/ARHGEF10",16
"GO:0030324","GO:0030324","lung development","31/1488","199/18805",0.155778894472362,1.96869765494137,4.02697132076565,0.000212115897614052,0.00799548337037563,0.00654340446469885,"FOXA1/AGR2/SPDEF/TMEM38B/FGFR2/CHI3L1/TGFB3/SREBF1/ASXL1/SPRY1/HMGCS2/ABCA12/MYCN/ITGA3/KLF2/TNC/GLI3/HOPX/FBN1/ITGB6/NFIB/COL3A1/ADAMTS2/SOX11/THRB/CELSR1/IGFBP5/LOX/EGFR/MMP12/RDH10",31
"GO:0060541","GO:0060541","respiratory system development","34/1488","226/18805",0.150442477876106,1.9012572556856,3.99560073808986,0.000213292623442012,0.00799548337037563,0.00654340446469885,"FOXA1/AGR2/SPDEF/TMEM38B/FGFR2/CHI3L1/TGFB3/SREBF1/ASXL1/SPRY1/HMGCS2/ABCA12/MYCN/ITGA3/KLF2/TNC/GLI3/HOPX/FBN1/ITGB6/RARA/NFIB/COL3A1/ADAMTS2/SOX11/THRB/DLX5/CELSR1/IGFBP5/LOX/EGFR/MMP12/RDH10/SIX1",34
"GO:0051783","GO:0051783","regulation of nuclear division","25/1488","147/18805",0.170068027210884,2.14928041108917,4.10055258705231,0.000214400912247579,0.00799548337037563,0.00654340446469885,"HORMAD1/CDCA2/RAD51AP1/CENPF/BUB1/AURKB/PLK1/CHEK1/CDC20/BIRC5/CDCA8/NDC80/MSX2/MTBP/NUF2/MKI67/RB1/TTK/NEK2/SKA1/DUSP1/MAD2L1/TGFA/IGF2/PLCB1",25
"GO:0032526","GO:0032526","response to retinoic acid","20/1488","106/18805",0.188679245283019,2.38448468249138,4.1900784613194,0.000217713404611878,0.00806663279152269,0.00660163226887631,"FZD4/FGFR2/SREBF1/FZD7/ASXL1/PTK6/TNC/PTCH1/COL1A1/RET/RARA/LYN/MMP2/MYB/BRINP3/TRIM16/IGFBP2/AQP3/DKK1/OSR1",20
"GO:0022411","GO:0022411","cellular component disassembly","58/1488","456/18805",0.12719298245614,1.60743550745142,3.84916611768317,0.000219681544465667,0.00808737890939953,0.00661861063454254,"MELTF/LIMA1/FYCO1/MYC/ATAD2/KIF18B/TGFB3/FGFR4/AURKB/PLK1/BBOF1/VMP1/AVIL/TPX2/KIF2C/ELAC1/PIK3R1/FSCN1/CLN3/STMN1/MMP7/CFL2/TPSAB1/ASPH/CTSV/FAP/MID1/NEK6/JMJD4/BMERB1/ADAMTS15/CTSK/F2RL1/CHMP4C/RUBCNL/MICAL2/LPIN1/PRICKLE1/ADD2/MMP2/LMOD1/DNAJC6/MMP11/MMP10/SEMA5A/NES/MAP1B/PRKCA/MMP12/GSPT2/PLAAT1/DKK1/FGF13/PRKAA2/KLK7/MMP3/KLK5/HSPA2",58
"GO:0051985","GO:0051985","negative regulation of chromosome segregation","13/1488","54/18805",0.240740740740741,3.042425826364,4.40576384697827,0.000232157276088188,0.00833588439503047,0.00682198444308605,"CENPF/BUB1/AURKB/PLK1/CDC20/BIRC5/CDCA8/NDC80/NUF2/TTK/SKA1/DUSP1/MAD2L1",13
"GO:0001706","GO:0001706","endoderm formation","14/1488","61/18805",0.229508196721311,2.90047153181738,4.35798174344256,0.000232157928237876,0.00833588439503047,0.00682198444308605,"DUSP4/LEO1/ITGB5/COL5A1/COL5A2/DUSP5/COL12A1/FN1/DUSP1/MMP2/COL8A1/SOX2/DKK1/COL11A1",14
"GO:0014009","GO:0014009","glial cell proliferation","14/1488","61/18805",0.229508196721311,2.90047153181738,4.35798174344256,0.000232157928237876,0.00833588439503047,0.00682198444308605,"NFIA/PRKCH/SOX10/VEGFC/RB1/NFIB/LYN/ASCL2/SLC7A5/AREG/SOX11/MYB/EGFR/CYSLTR1",14
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","58/1488","457/18805",0.12691466083151,1.60391814310252,3.83117570237077,0.000232725707923759,0.00833588439503047,0.00682198444308605,"MYC/FOXM1/CCNA2/AKT1/TFDP1/CENPF/BUB1/AURKB/UBE2S/PLK1/FBXL7/NFIA/CDKN2A/FBXO31/CHEK1/CDC20/KIF14/PLK2/BIRC5/CDCA8/RAB11A/CCNG2/IQGAP3/NDC80/APPL2/SKP2/MTBP/STIL/CDKN2C/NUF2/RB1/DTL/MELK/TTK/CCNE1/KANK2/BLM/CDC7/CDC25A/SKA1/DACT1/NEK6/NFIB/CCNO/FAM107A/CHMP4C/DUSP1/MAD2L1/CDK6/RPS6KB1/ID4/TPD52L1/NES/EGFR/E2F7/UBD/HSPA2/PLCB1",58
"GO:0045471","GO:0045471","response to ethanol","23/1488","131/18805",0.175572519083969,2.2188449068374,4.10351169851385,0.00023368925432699,0.00833588439503047,0.00682198444308605,"PPARA/FGFR2/SREBF1/TYMS/GATA3/G6PD/TP53INP1/HMGCS2/CPT1A/TNC/NQO1/SOD2/RARA/ABAT/GNRH1/RGS4/CTSK/RPS6KB1/FOS/FOSB/S100A8/KCNMB1/PAX6",23
"GO:0045859","GO:0045859","regulation of protein kinase activity","49/1488","369/18805",0.132791327913279,1.67818610309759,3.85672770851362,0.00024162696211434,0.00856582495939911,0.00701016495023086,"ERBB2/DUSP10/RALB/WWTR1/AKT1/CHI3L1/LRP6/PLK1/CDK12/PSRC1/CDKN2A/DIPK2A/PTK6/TRAF4/TPX2/PRKCH/KIF14/NHERF1/GPRC5A/CCDC88A/PIM1/FIRRM/HERC5/CDKN2C/RB1/NOX4/TRIB3/FBN1/BLM/CDC25A/GPRC5B/SRCIN1/RASGRP1/THY1/LYN/PRLR/DUSP1/UCHL1/THBS1/LRRK2/GSTP1/CBLC/PTK2/TPD52L1/EGFR/ANGPT1/DEPTOR/TCIM/GHR",49
"GO:0048562","GO:0048562","embryonic organ morphogenesis","42/1488","302/18805",0.139072847682119,1.75757049775689,3.89041301048536,0.000244877866206319,0.00862781340872939,0.00706089552864846,"FGFR2/TGFB3/ZIC1/GATA3/KCNQ4/SLC44A4/MYCN/NHERF1/MTHFD1L/TFAP2A/HOXC9/HOXB2/LRIG1/GLI3/STIL/VANGL2/FBN1/HOXB6/TBX3/ZEB1/MFAP5/SPARC/EDNRA/HOXB3/MICAL2/PCGF2/FZD5/GATA2/SOX11/FOXC2/DLX5/SIX2/HOXB7/OSR1/PLS1/RDH10/COL2A1/COL11A1/PAX6/SLITRK6/FOLR1/SIX1",42
"GO:0060993","GO:0060993","kidney morphogenesis","19/1488","99/18805",0.191919191919192,2.42543037905941,4.16834254417317,0.000246599080698781,0.00863547878325061,0.00706716877612361,"MYC/PRKX/WWTR1/ASXL1/GATA3/SOX8/IRX1/GLI3/PTCH1/NPNT/GREM1/ERBB4/IRX2/LRRK2/SIX2/HOXB7/OSR1/FOXD1/SIX1",19
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","30/1488","192/18805",0.15625,1.97465137768817,3.9790737173969,0.000252256322460812,0.0087395636284598,0.00715235052302996,"FOXA1/FOXC1/SPRED2/WWTR1/FGFR2/LRP6/TGFB3/PHLDB2/SFRP1/ZNF703/SPRY1/GATA3/GCNT2/IL17RD/MSX2/EPB41L5/COL1A1/TBX3/GREM1/GLIPR2/SP6/MIR18A/EDNRA/SFRP2/PTK2/LRG1/HEY2/TGFBR3/TGFB1I1/FERMT2",30
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","34/1488","228/18805",0.149122807017544,1.88457956046029,3.93918875471345,0.00025261493336659,0.0087395636284598,0.00715235052302996,"PHLDB2/PLK1/SPRY1/GATA3/GPSM2/KIF2C/LLGL2/IFT20/TTC8/FSCN1/PARVB/NHERF1/KANK1/NDC80/SLC9A6/NDE1/PDLIM1/MISP/MYO18A/MPP7/FERMT1/DLG3/CENPA/SKA1/FRMD4A/EPHB1/FRMD4B/MAD2L1/PRICKLE1/PTK2/MAP1B/FGF13/DST/PAX6",34
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","15/1488","69/18805",0.217391304347826,2.74734104721833,4.26239843839844,0.000266321854562659,0.00898441533216832,0.00735273412174666,"FZD4/PRICKLE2/FZD7/SFRP1/NLK/VANGL2/DACT1/FZD5/PRICKLE1/SFRP2/CELSR1/SFRP4/DKK1/RSPO3/DAAM1",15
"GO:0051304","GO:0051304","chromosome separation","17/1488","84/18805",0.202380952380952,2.55764368919611,4.19404899568486,0.000266572860510628,0.00898441533216832,0.00735273412174666,"CENPF/BUB1/AURKB/PLK1/NCAPD2/CDC20/BIRC5/CDCA8/NDC80/NCAPH/SMC4/NUF2/RB1/TTK/SKA1/DUSP1/MAD2L1",17
"GO:0001558","GO:0001558","regulation of cell growth","53/1488","410/18805",0.129268292682927,1.63366279832153,3.80268631314737,0.000270836537626819,0.00898441533216832,0.00735273412174666,"ERBB2/RGMA/XBP1/PPARA/FOXP1/ENPP1/MFSD2A/AKT1/DNPH1/BCL11A/SFRP1/ZNF639/FBP1/SH3BP4/PSRC1/CDKN2A/G6PD/KIF14/SLC44A4/CRYAB/TNC/CDKN2C/RB1/CHPT1/PRR5/SYT17/SGK3/GREM1/CXCL16/IL17RB/RGS4/SPOCK1/MAP2/FAM107A/FN1/SLIT2/SFRP2/CTTN/SEMA6D/IGFBP5/MEG3/SEMA5A/EGFR/S100A8/MAP1B/NANOS1/KRT17/S100A9/FGF13/LPAR3/SCGB3A1/EFNA5/SERPINE2",53
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","53/1488","410/18805",0.129268292682927,1.63366279832153,3.80268631314737,0.000270836537626819,0.00898441533216832,0.00735273412174666,"ERBB2/AR/XBP1/DUSP10/MYC/FGFR2/AKT1/FZD7/SFRP1/ZNF703/GATA3/ECM1/ST8SIA1/MYCN/VEGFC/IQGAP3/PTCH1/HMGB2/IRS2/RB1/RUNX3/ZEB1/NFIB/FA2H/VASH2/SPARC/JCAD/SULF1/MED1/AREG/AKT3/THBS1/CDK6/GATA2/SOX11/SFRP2/DLX5/LRG1/IRF6/SERPINB5/SEMA5A/EGFR/CDH3/PRKCA/MMP12/ODAM/TGFBR3/SOX2/OSR1/TGFA/PAX6/IGF2/SIX1",53
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","35/1488","238/18805",0.147058823529412,1.85849541429475,3.90702192091252,0.00027107356808076,0.00898441533216832,0.00735273412174666,"RGMA/FGFR2/ALCAM/BCL11A/SFRP1/SPRY1/TNC/SLC9A6/POSTN/PRKG1/EPB41L5/SYT17/NDN/LLPH/MAP2/EDNRA/FN1/MED1/AREG/PRICKLE1/S100B/SLIT2/SFRP2/CTTN/SEMA6D/FLRT3/SEMA5A/MAP1B/TMEM108/FGF13/DCLK1/LPAR3/RDH10/EFNA5/SIX1",35
"GO:0046320","GO:0046320","regulation of fatty acid oxidation","10/1488","35/18805",0.285714285714286,3.6107910906298,4.53173249910989,0.00027302052702804,0.00898441533216832,0.00735273412174666,"PPARA/MFSD2A/AKT1/LONP2/CPT1A/APPL2/IRS2/FMO2/GDF15/FMO1",10
"GO:0042060","GO:0042060","wound healing","57/1488","450/18805",0.126666666666667,1.60078405017921,3.7812702274341,0.000275976241059805,0.00898441533216832,0.00735273412174666,"ERBB2/XBP1/PPARA/DGKD/FZD7/PHLDB2/SCARB1/MIA3/CORO1B/F2R/PLCG2/KANK1/MSX2/F2RL2/PRKG1/ITGB5/PDIA3/COL5A1/FAP/ITGB6/SLC12A2/VAV3/FERMT1/PLAT/F8/ERBB3/LYN/COL3A1/TSPAN8/TFPI/F2RL1/CHMP4C/FN1/CCN4/ANGPTL2/NFATC1/PLA2G4A/THBS1/GATA2/FGB/FOXC2/FGG/PLAU/SERPINE1/PTK2/LRG1/PAPSS2/ANGPT1/PRKCA/MMP12/ODAM/STXBP1/FBLN1/FERMT2/DST/F13A1/SERPINE2",57
"GO:0003401","GO:0003401","axis elongation","9/1488","29/18805",0.310344827586207,3.92206618464961,4.61612719954844,0.000277220182263732,0.00898441533216832,0.00735273412174666,"FGFR2/SFRP1/SPRY1/TNC/MED1/AREG/SFRP2/RDH10/SIX1",9
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","26/1488","158/18805",0.164556962025316,2.07963284333742,3.99475734683313,0.000278128267920271,0.00898441533216832,0.00735273412174666,"ERBB2/GRB7/AGR2/DGKD/RALB/FGFR2/AKT1/FGFR4/PTK6/GPRC5A/BRAF/CCDC88A/KIF16B/RET/ERBB4/PLCE1/EPHB1/EPHB3/NTRK2/AREG/PRICKLE1/CBLC/PTK2/KIT/EGFR/TGFA",26
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","14/1488","62/18805",0.225806451612903,2.8536897329171,4.28552067895502,0.00027831745708506,0.00898441533216832,0.00735273412174666,"CENPF/BUB1/AURKB/PLK1/CDC20/BIRC5/CDCA8/NDC80/NUF2/RB1/TTK/SKA1/DUSP1/MAD2L1",14
"GO:0002062","GO:0002062","chondrocyte differentiation","21/1488","116/18805",0.181034482758621,2.28787194104561,4.07848530901316,0.000278465249717214,0.00898441533216832,0.00735273412174666,"COL27A1/ECM1/MSX2/GLI3/RB1/ADAMTS12/GREM1/RUNX3/SOX6/NFIB/COL3A1/SLC39A14/SULF1/SLC26A2/CCN4/TRPS1/SFRP2/SIX2/OSR1/COL2A1/COL11A1",21
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","21/1488","116/18805",0.181034482758621,2.28787194104561,4.07848530901316,0.000278465249717214,0.00898441533216832,0.00735273412174666,"FOXA1/SPDEF/XBP1/FGFR2/FASN/TYMS/PLK4/PTK6/TTC8/PKP1/RARA/TMEM231/NFIB/CCNO/FZD5/CDH2/GATA2/SOX11/SERPINE1/MAP1B/KLF5",21
"GO:0060349","GO:0060349","bone morphogenesis","19/1488","100/18805",0.19,2.40117607526882,4.11816852859057,0.00028223419766552,0.00900758063316436,0.00737169231688534,"COL27A1/FOXC1/FGFR2/TGFB3/NAB1/TFAP2A/MSX2/GLI3/COL1A1/RARA/LOC102724560/COL3A1/COL13A1/CBS/CSGALNACT1/DLX5/SFRP4/COL2A1/GHR",19
"GO:0097306","GO:0097306","cellular response to alcohol","20/1488","108/18805",0.185185185185185,2.34032755874154,4.0947474338381,0.00028232013128497,0.00900758063316436,0.00737169231688534,"AKT1/LRP6/ADCY3/SFRP1/FBP1/TP53INP1/KLF2/TNC/PTCH1/SCNN1A/SOD2/BLM/CES1/INHBB/LRP8/FOS/KCNMB1/PRKAA2/EFNA5/PAX6",20
"GO:0007059","GO:0007059","chromosome segregation","55/1488","431/18805",0.127610208816705,1.61270831774069,3.77207929342861,0.000290863784508465,0.00922889897476307,0.00755281650381098,"HORMAD1/CDCA2/KIF18B/CENPF/BUB1/AURKB/PLK1/NCAPD2/PSRC1/ASPM/CDC20/CDT1/TPX2/KIF23/KIF14/GPSM2/KIF2C/BIRC5/CDCA8/RAB11A/CENPW/NDC80/HAUS6/NCAPH/NDE1/FIRRM/SMC4/STIL/CENPM/NUF2/MISP/MKI67/RB1/TUBGCP3/MND1/SEH1L/TTK/CCNE1/NEK2/CENPN/RANGRF/SKA1/KIF15/SGO1/NEK6/KIF4A/OIP5/CENPL/CHMP4C/DUSP1/MAD2L1/BRIP1/PRICKLE1/ARHGEF10/SYCP2",55
"GO:0043588","GO:0043588","skin development","44/1488","324/18805",0.135802469135802,1.71624020974379,3.81205123148042,0.000300519703800815,0.00948288274136309,0.00776067366958149,"SLC2A10/TFAP2B/FOXC1/FGFR2/PRKCH/ABCA12/ITGA3/GAL/STMN1/MSX2/ALOX15B/PKP1/COL1A1/COL5A1/ITGB6/FERMT1/KAZN/LDB2/COL5A2/FA2H/NFKBIZ/COL3A1/ADAMTS2/DHCR24/COL1A2/MED1/KRT6B/KRT5/SOSTDC1/KRT16/KRT7/S100A7/IGFBP5/IRF6/EGFR/CDH3/TRIM16/KRT17/AQP3/RYR1/DKK1/FOXQ1/KLK5/PAX6",44
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","26/1488","159/18805",0.163522012578616,2.06655339149253,3.95893691729353,0.000307967116611014,0.00966478224424619,0.00790953796760528,"FOXA1/AR/MYC/FGFR2/SPRY1/MYCN/SOX8/TNC/MSX2/GLI3/PTCH1/NPNT/TBX3/GREM1/EDNRA/MED1/AREG/SLIT2/SFRP2/FOXC2/CELSR1/SIX2/HOXB7/FOXD1/RDH10/SIX1",26
"GO:0060251","GO:0060251","regulation of glial cell proliferation","11/1488","42/18805",0.261904761904762,3.30989183307732,4.39294137636191,0.000316505802958033,0.00987876536080425,0.00808465909729758,"PRKCH/SOX10/VEGFC/RB1/LYN/ASCL2/SLC7A5/SOX11/MYB/EGFR/CYSLTR1",11
"GO:0001656","GO:0001656","metanephros development","18/1488","93/18805",0.193548387096774,2.4460197710718,4.09775377703408,0.000318828974276634,0.0098974854014633,0.00809997934648747,"MYC/TFAP2B/WWTR1/SPRY1/SOX8/IRX1/GLI3/PTCH1/FBN1/RET/GREM1/IRX2/FOXC2/SIX2/OSR1/FOXD1/RDH10/SIX1",18
"GO:0045664","GO:0045664","regulation of neuron differentiation","30/1488","195/18805",0.153846153846154,1.94427212572374,3.88536252755963,0.000331450470429548,0.0101550212574029,0.00831074349813574,"FOXA1/MEIS1/BCL11A/SFRP1/ASPM/MYCN/SOX8/GLI3/DMD/RET/ZFHX3/RARA/GPRC5B/ZEB1/MED1/S100B/GATA2/LRRK2/PCP4/SOX11/SFRP2/ID4/BRINP3/MAP1B/HEY2/CASZ1/SOX2/DKK1/PAX6/SIX1",30
"GO:0007080","GO:0007080","mitotic metaphase chromosome alignment","14/1488","63/18805",0.222222222222222,2.80839307048984,4.21449361830775,0.000332130191555774,0.0101550212574029,0.00831074349813574,"AURKB/PSRC1/CDT1/KIF14/KIF2C/BIRC5/CDCA8/RAB11A/NDC80/NUF2/SEH1L/TTK/SKA1/CHMP4C",14
"GO:0001666","GO:0001666","response to hypoxia","43/1488","316/18805",0.136075949367089,1.71969638968286,3.78204256715625,0.000334993678491422,0.0101550212574029,0.00831074349813574,"PPARA/MYC/FZD4/FGFR2/CCNA2/KCNMA1/TGFB3/SFRP1/PMAIP1/UCP2/CRYAB/CPT1A/VEGFC/IRAK1/SUV39H2/POSTN/PDLIM1/SOD2/PLAT/ABAT/LOC102724560/NOL3/EGLN3/CBS/EDNRA/ASCL2/BRIP1/THBS1/NR4A2/MMP2/NDRG1/PLAU/MYB/ARNT2/FOS/MB/CYSLTR1/AQP3/TGFBR3/STC2/RYR1/PDK3/KCNMB1",43
"GO:1903532","GO:1903532","positive regulation of secretion by cell","41/1488","297/18805",0.138047138047138,1.74460781651642,3.79154599317409,0.000337285735202599,0.0101550212574029,0.00831074349813574,"CADPS2/RAB27B/KMO/STX1A/TGFB3/RAB3D/SLC4A8/GAL/VEGFC/F2RL2/ABCG1/IRS2/MYO18A/SLC12A2/ABAT/FRMD4A/TRPM4/F2RL1/CHRM3/C1QTNF3/INHBB/NMB/PLA2G4A/GATA2/FGB/SOX11/FGG/MYB/SDC1/KCNN4/WLS/EGFR/DOC2B/PRKCA/GRP/ADORA2B/STXBP1/ANO1/HLA-F/VSNL1/PLCB1",41
"GO:0048546","GO:0048546","digestive tract morphogenesis","12/1488","49/18805",0.244897959183673,3.0949637919684,4.30422244308896,0.000337734469817857,0.0101550212574029,0.00831074349813574,"AGR2/FGFR2/SFRP1/SOX10/GLI3/EPB41L5/DACT1/EPHB3/SOX11/SFRP2/SIX2/EGFR",12
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","12/1488","49/18805",0.244897959183673,3.0949637919684,4.30422244308896,0.000337734469817857,0.0101550212574029,0.00831074349813574,"FAF1/SFRP1/PMAIP1/FAIM2/HMGB2/BCL2L1/ICAM1/THBS1/FGB/SFRP2/FGG/SERPINE1",12
"GO:0090183","GO:0090183","regulation of kidney development","10/1488","36/18805",0.277777777777778,3.51049133811231,4.41956645827227,0.000351466553579803,0.0105128771729625,0.00860360834283893,"MYC/GATA3/SOX8/RET/GREM1/SIX2/HOXB7/OSR1/FOXD1/SIX1",10
"GO:0016054","GO:0016054","organic acid catabolic process","35/1488","242/18805",0.144628099173554,1.82777648182707,3.79915438703833,0.000373290103583869,0.0110505415715575,0.00904362622084631,"PPARA/KMO/ACOX2/MFSD2A/AKT1/ALDH4A1/CRAT/PRODH/LONP2/AMACR/CROT/CRYM/GLS/CPT1A/MCCC2/SLC16A1/IRS2/KYNU/ACOT4/ABAT/DCXR/ALDH5A1/LOC102724560/SORD/PEX13/CBS/ECI2/GLYATL2/PPM1K/ECHDC1/LPIN1/IVD/HGD/FMO1/IDO1",35
"GO:0046395","GO:0046395","carboxylic acid catabolic process","35/1488","242/18805",0.144628099173554,1.82777648182707,3.79915438703833,0.000373290103583869,0.0110505415715575,0.00904362622084631,"PPARA/KMO/ACOX2/MFSD2A/AKT1/ALDH4A1/CRAT/PRODH/LONP2/AMACR/CROT/CRYM/GLS/CPT1A/MCCC2/SLC16A1/IRS2/KYNU/ACOT4/ABAT/DCXR/ALDH5A1/LOC102724560/SORD/PEX13/CBS/ECI2/GLYATL2/PPM1K/ECHDC1/LPIN1/IVD/HGD/FMO1/IDO1",35
